latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp
29.84314,76.19825,338.2,0.47,0.39,2017-10-03,0815,N,VIIRS,n,1,301.2,3
30.02617,76.34948,333.5,0.57,0.43,2017-10-05,0737,N,VIIRS,n,1,304.7,4.7
29.86719,76.35426,341.2,0.68,0.74,2017-10-06,0859,N,VIIRS,n,1,303.1,4.5
29.79156,76.25432,333,0.35,0.57,2017-10-07,0840,N,VIIRS,n,1,303.5,2.1
29.97277,76.28335,331.5,0.35,0.57,2017-10-07,0840,N,VIIRS,n,1,303,1.3
29.82543,76.19656,335.6,0.55,0.43,2017-10-08,0821,N,VIIRS,n,1,301.8,4.3
29.84238,76.24113,340.8,0.56,0.43,2017-10-08,0821,N,VIIRS,n,1,301.9,3.9
29.84065,76.15341,341.6,0.55,0.43,2017-10-08,0821,N,VIIRS,n,1,305.5,10.3
29.85762,76.19774,344.9,0.55,0.43,2017-10-08,0821,N,VIIRS,n,1,303.1,6.7
30.02623,76.38577,337.1,0.57,0.43,2017-10-08,0821,N,VIIRS,n,1,305.5,17.1
29.85097,76.23332,334.2,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,303.2,3.4
29.85818,76.23602,343,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,305.2,11
29.88538,76.18981,347.2,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,304,8.3
29.9226,76.2407,333.9,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,303.3,2.1
29.99448,76.24323,336.8,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,305.6,3.3
30.06238,76.36208,346.5,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,307.5,11.8
29.88061,76.13249,333.5,0.49,0.4,2017-10-10,0743,N,VIIRS,n,1,302.7,4.4
29.9419,76.2042,337.2,0.49,0.4,2017-10-10,0743,N,VIIRS,n,1,301,3.1
29.95851,76.25239,346.5,0.49,0.4,2017-10-10,0743,N,VIIRS,n,1,304.3,7.7
29.89939,76.22432,343,0.58,0.52,2017-10-11,0725,N,VIIRS,n,1,298.3,8.6
29.78069,76.25507,330.7,0.44,0.62,2017-10-12,0846,N,VIIRS,n,1,298.2,2.2
29.84345,76.14818,342.3,0.43,0.62,2017-10-12,0846,N,VIIRS,n,1,299.1,6.6
29.87126,76.29942,337.7,0.44,0.62,2017-10-12,0846,N,VIIRS,n,1,299.4,3.4
29.94634,76.20135,333.9,0.44,0.62,2017-10-12,0846,N,VIIRS,n,1,298.4,2.5
29.83581,76.22397,341.5,0.45,0.47,2017-10-13,0827,N,VIIRS,n,1,306.3,5.7
29.84893,76.31415,338.2,0.46,0.47,2017-10-13,0827,N,VIIRS,n,1,304.5,2.1
29.93913,76.28803,343.3,0.46,0.47,2017-10-13,0827,N,VIIRS,n,1,306.8,6
29.95361,76.2571,335.7,0.46,0.47,2017-10-13,0827,N,VIIRS,n,1,305.3,2.5
29.95868,76.20985,346.5,0.45,0.47,2017-10-13,0827,N,VIIRS,n,1,306,8.7
29.95683,76.19086,336,0.45,0.47,2017-10-13,0827,N,VIIRS,n,1,305.3,3.2
30.06124,76.30843,335.4,0.46,0.47,2017-10-13,0827,N,VIIRS,n,1,303.7,2.8
29.87581,76.14384,336,0.41,0.37,2017-10-14,0808,N,VIIRS,n,1,310.1,10.7
29.90384,76.30035,335.6,0.41,0.37,2017-10-14,0808,N,VIIRS,n,1,305.9,4.3
29.89066,76.20212,348,0.41,0.37,2017-10-14,0808,N,VIIRS,n,1,308.6,7.4
29.91983,76.28876,345.7,0.41,0.37,2017-10-14,0808,N,VIIRS,n,1,307.5,4.9
29.92204,76.22709,340.5,0.41,0.37,2017-10-14,0808,N,VIIRS,n,1,308.7,6.3
29.9695,76.26684,349.2,0.41,0.37,2017-10-14,0808,N,VIIRS,n,1,310.4,10.2
29.98492,76.12933,337.9,0.41,0.37,2017-10-14,0809,N,VIIRS,n,1,305.3,4.4
30.00722,76.21699,339.8,0.41,0.37,2017-10-14,0809,N,VIIRS,n,1,309.7,7.2
29.86866,76.33286,342.2,0.42,0.38,2017-10-15,0750,N,VIIRS,n,1,309.1,7.1
29.98963,76.34232,335.3,0.42,0.38,2017-10-15,0750,N,VIIRS,n,1,308.3,3.6
29.97287,76.22466,335,0.42,0.38,2017-10-15,0750,N,VIIRS,n,1,307.5,5.3
29.79072,76.28312,334.5,0.47,0.48,2017-10-16,0731,N,VIIRS,n,1,302.5,2.5
29.84139,76.19722,330.9,0.48,0.48,2017-10-16,0731,N,VIIRS,l,1,302.7,3.2
29.87126,76.29669,342.1,0.47,0.48,2017-10-16,0731,N,VIIRS,n,1,304.1,4.6
29.87099,76.29365,334.5,0.47,0.48,2017-10-16,0731,N,VIIRS,n,1,304.4,4.8
29.89155,76.28294,331,0.47,0.48,2017-10-16,0731,N,VIIRS,l,1,303.2,3.4
29.9182,76.38685,346.2,0.46,0.47,2017-10-16,0731,N,VIIRS,n,1,306.5,8.6
29.9096,76.30341,342.1,0.47,0.48,2017-10-16,0731,N,VIIRS,n,1,304.6,6.1
29.97687,76.25436,351.7,0.47,0.48,2017-10-16,0731,N,VIIRS,n,1,305.9,11.3
30.05279,76.29105,330.3,0.47,0.47,2017-10-16,0731,N,VIIRS,l,1,303.6,4
30.09032,76.17924,340.4,0.58,0.52,2017-10-11,0725,N,VIIRS,n,1,298.6,11.9
30.35406,76.10493,342.8,0.42,0.38,2017-10-15,0750,N,VIIRS,n,1,305,5.3
30.17126,76.37002,308.4,0.43,0.46,2017-09-13,2014,N,VIIRS,n,1,294.5,0.5
30.12097,76.32079,334.9,0.57,0.52,2017-10-11,0725,N,VIIRS,n,1,297.7,13.8
30.10485,76.3238,333.1,0.42,0.37,2017-10-14,0809,N,VIIRS,n,1,303.4,2.6
30.11056,76.35067,332.5,0.46,0.47,2017-10-16,0731,N,VIIRS,l,1,304.9,4.3
30.37008,74.62467,333.5,0.48,0.4,2017-10-15,0750,N,VIIRS,n,1,306.6,2.6
30.48158,74.63593,333.1,0.48,0.4,2017-10-15,0750,N,VIIRS,n,1,304.9,2.6
27.37282,77.69257,308.8,0.4,0.37,2017-09-07,2027,N,VIIRS,n,1,293.6,1.1
27.37194,77.6951,332.3,0.5,0.66,2017-09-26,0845,N,VIIRS,n,1,298.3,2.3
27.37189,77.69353,338.7,0.34,0.56,2017-09-26,2111,N,VIIRS,n,1,296.1,4.4
27.37561,77.69125,308.4,0.32,0.55,2017-09-30,1956,N,VIIRS,n,1,297.1,1.4
27.20504,78.09514,306.9,0.39,0.44,2017-10-10,2008,N,VIIRS,n,1,293.4,0.9
27.43239,78.4594,336.8,0.47,0.4,2017-10-14,0808,N,VIIRS,n,1,309.3,2
27.37354,77.69328,306.6,0.38,0.36,2017-10-14,2033,N,VIIRS,n,1,295.4,1.3
29.94844,75.96096,335.2,0.42,0.61,2017-10-12,0846,N,VIIRS,n,1,298.1,3.1
30.00739,75.81059,336.6,0.4,0.37,2017-10-14,0809,N,VIIRS,n,1,305,3.5
29.92679,75.87235,340.2,0.5,0.49,2017-10-16,0731,N,VIIRS,n,1,303.1,3.4
30.75895,74.89747,332.8,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,302,3.8
30.79245,74.81941,346.8,0.62,0.72,2017-10-12,0706,N,VIIRS,n,1,296.1,6.7
30.78762,74.88236,330.9,0.37,0.58,2017-10-12,0847,N,VIIRS,n,1,300.2,1.5
30.76558,74.86955,341.9,0.39,0.44,2017-10-13,0828,N,VIIRS,n,1,304.3,4.1
30.81103,74.87148,338.5,0.39,0.44,2017-10-13,0828,N,VIIRS,n,1,301.4,3.4
30.77203,74.82552,346.3,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,307.4,5.6
30.78468,74.88998,331.1,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,305.6,2.3
30.7868,74.8865,335.4,0.46,0.39,2017-10-15,0750,N,VIIRS,n,1,304.8,4.1
30.78864,74.81258,340.8,0.47,0.39,2017-10-15,0750,N,VIIRS,n,1,305.1,4.2
30.75645,74.77322,332.2,0.48,0.4,2017-10-08,0821,N,VIIRS,n,1,303.9,2.6
30.81563,74.76381,346.1,0.48,0.4,2017-10-08,0821,N,VIIRS,n,1,303.6,6
30.7652,74.74717,331.4,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,304.4,2.2
30.82581,74.74111,347.7,0.36,0.58,2017-10-12,0847,N,VIIRS,n,1,300.5,3.7
30.80143,74.74413,354.4,0.39,0.44,2017-10-13,0828,N,VIIRS,n,1,305,7.9
30.767,74.7445,335.7,0.55,0.51,2017-10-16,0731,N,VIIRS,n,1,307.1,3.8
30.95786,74.83832,331.9,0.44,0.46,2017-10-05,0737,N,VIIRS,n,1,303.4,2.6
30.95341,74.83688,346.3,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,307.2,10.5
30.82874,74.74054,367,0.36,0.58,2017-10-12,0847,N,VIIRS,h,1,301.3,9.4
30.84191,74.81208,336,0.39,0.36,2017-10-14,0809,N,VIIRS,l,1,306.8,29.6
30.83855,75.06413,338,0.45,0.39,2017-10-15,0750,N,VIIRS,n,1,305.8,3.9
30.91088,74.71918,343.9,0.47,0.4,2017-10-15,0750,N,VIIRS,n,1,308.3,17.8
30.93299,74.51882,339.4,0.47,0.4,2017-10-08,0821,N,VIIRS,n,1,304.5,9
30.79306,75.05154,340.9,0.38,0.36,2017-10-09,0802,N,VIIRS,n,1,303.4,8.6
30.80009,75.04217,340.9,0.4,0.44,2017-10-13,0828,N,VIIRS,n,1,303.2,2
30.99607,74.85234,340,0.54,0.51,2017-09-30,0731,N,VIIRS,n,1,303.4,5.8
30.95297,74.5437,340.5,0.42,0.37,2017-10-04,0756,N,VIIRS,n,1,308,4.5
30.95713,74.54726,337.8,0.42,0.37,2017-10-04,0756,N,VIIRS,l,1,308.3,4.6
30.96243,74.53283,331.6,0.46,0.47,2017-10-05,0738,N,VIIRS,l,1,302.2,2.9
30.96039,74.53275,367,0.43,0.62,2017-10-06,0719,N,VIIRS,h,1,301.4,8.3
30.97072,74.53995,344,0.54,0.68,2017-10-06,0859,N,VIIRS,n,1,299.9,6.1
30.97708,74.53957,333,0.54,0.68,2017-10-06,0859,N,VIIRS,n,1,298.5,4.5
30.97235,74.53917,367,0.55,0.68,2017-10-06,0859,N,VIIRS,h,1,300.8,9.5
30.94821,74.55194,340.5,0.48,0.4,2017-10-08,0821,N,VIIRS,n,1,302.7,10.1
30.96615,74.56033,330.1,0.56,0.43,2017-10-10,0744,N,VIIRS,l,1,301,3.9
30.94587,74.53558,348.6,0.35,0.57,2017-10-12,0847,N,VIIRS,n,1,296.2,5.4
30.96374,74.56059,340.9,0.36,0.57,2017-10-12,0847,N,VIIRS,n,1,296.2,3.9
30.94755,74.56704,333.3,0.39,0.36,2017-10-14,0809,N,VIIRS,l,1,304.4,5.6
30.95788,74.54422,331.3,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,304,2.4
30.9612,74.54357,334.6,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,304.3,2.4
30.98298,74.56046,334.9,0.47,0.4,2017-10-15,0750,N,VIIRS,n,1,303.1,2.2
30.81796,74.54179,335.6,0.39,0.36,2017-09-28,0809,N,VIIRS,n,1,302.3,3.7
30.78725,74.55996,344.6,0.35,0.57,2017-10-11,0725,N,VIIRS,n,1,299.3,5.6
30.76555,74.58472,331.5,0.35,0.57,2017-10-12,0847,N,VIIRS,n,1,299,2
30.80801,74.59946,353,0.36,0.57,2017-10-12,0847,N,VIIRS,n,1,299.8,4.3
30.76186,74.6039,335.6,0.57,0.43,2017-10-13,0828,N,VIIRS,l,1,306.5,6.9
30.78181,74.60101,337.8,0.57,0.43,2017-10-13,0828,N,VIIRS,n,1,306.3,11
30.7892,74.55759,339.3,0.57,0.43,2017-10-13,0828,N,VIIRS,n,1,303.2,9.5
30.75485,74.58449,339.4,0.48,0.4,2017-10-15,0750,N,VIIRS,n,1,313.1,18.1
30.83486,74.59267,333.3,0.48,0.4,2017-10-15,0750,N,VIIRS,n,1,303.8,8.5
30.75991,74.58102,338.3,0.56,0.52,2017-10-16,0731,N,VIIRS,n,1,308.2,5.6
30.97351,74.77462,336.1,0.46,0.39,2017-10-15,0750,N,VIIRS,n,1,303.5,3.8
30.98785,74.77111,336.4,0.46,0.39,2017-10-15,0750,N,VIIRS,n,1,304.6,5.5
30.90076,74.78004,339.5,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,307.7,2.8
30.90147,74.81534,333.1,0.46,0.39,2017-10-15,0750,N,VIIRS,l,1,303.8,4
30.78313,74.73095,331.9,0.39,0.36,2017-10-09,0802,N,VIIRS,l,1,302.6,2.2
30.79743,74.66914,334.1,0.56,0.43,2017-10-10,0744,N,VIIRS,n,1,301.8,23.6
30.79399,74.65883,339.7,0.63,0.72,2017-10-12,0706,N,VIIRS,n,1,298.6,7.9
30.81719,74.69914,330.5,0.36,0.57,2017-10-12,0847,N,VIIRS,n,1,300.7,2
30.7592,74.69271,352.7,0.38,0.43,2017-10-13,0828,N,VIIRS,n,1,304.8,13.2
30.75877,74.68869,344,0.38,0.43,2017-10-13,0828,N,VIIRS,n,1,304.4,13.2
30.76768,74.65784,333.1,0.57,0.43,2017-10-13,0828,N,VIIRS,n,1,302.9,4.6
30.76995,74.69252,349.8,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,305.4,6.2
30.78694,74.66843,347,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,305.7,7.2
30.79181,74.65501,338.7,0.39,0.36,2017-10-14,0809,N,VIIRS,l,1,309.4,8.6
30.80022,74.66586,352.7,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,309.7,15.4
30.77965,74.72179,341.5,0.47,0.4,2017-10-15,0750,N,VIIRS,n,1,305.7,3.6
30.79456,74.66931,343.4,0.56,0.51,2017-10-16,0731,N,VIIRS,n,1,307.4,10.7
30.79407,74.64493,335.4,0.56,0.51,2017-10-16,0731,N,VIIRS,n,1,304.5,5.1
30.80116,74.48067,344.9,0.35,0.57,2017-10-11,0725,N,VIIRS,n,1,300.9,5.2
30.81661,74.4687,342.8,0.67,0.73,2017-10-11,0906,N,VIIRS,n,1,295.4,12.8
30.80646,74.49854,356.4,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,306.9,11.5
30.83132,74.49014,334.2,0.48,0.4,2017-10-15,0750,N,VIIRS,l,1,306.3,9.9
30.83041,74.48518,332,0.48,0.4,2017-10-15,0750,N,VIIRS,l,1,304.4,5.5
30.83917,75.03951,337.4,0.6,0.71,2017-10-12,0706,N,VIIRS,n,1,295.9,9.4
30.84581,75.0534,343.4,0.53,0.5,2017-10-16,0731,N,VIIRS,n,1,305.6,6.7
30.97018,74.90323,332.1,0.71,0.75,2017-10-11,0906,N,VIIRS,n,1,297.4,7
30.89291,74.89304,332.2,0.54,0.51,2017-10-16,0731,N,VIIRS,l,1,302.6,4.7
29.69959,75.22447,337.7,0.38,0.59,2017-10-12,0846,N,VIIRS,n,1,298.1,4
29.67085,75.26218,336.9,0.46,0.39,2017-10-15,0750,N,VIIRS,n,1,306.7,2
30.84685,74.86327,332.5,0.59,0.53,2017-10-07,0840,N,VIIRS,n,1,301.1,4.3
30.8489,74.86307,349.6,0.59,0.53,2017-10-07,0840,N,VIIRS,n,1,302.6,10.6
30.85941,74.86777,331.8,0.37,0.58,2017-10-12,0847,N,VIIRS,n,1,300.4,2.7
30.86334,74.82908,339.2,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,307.3,4.1
30.98976,75.03793,334.6,0.4,0.44,2017-10-13,0828,N,VIIRS,n,1,301.7,5.6
29.46113,76.88889,322.7,0.55,0.43,2017-10-02,2058,N,VIIRS,n,1,297.3,3.7
29.44234,77.02995,340.6,0.5,0.41,2017-10-03,0815,N,VIIRS,n,1,303.4,6.7
29.47983,77.01712,335.3,0.38,0.36,2017-10-04,0756,N,VIIRS,n,1,303.2,3
29.47013,77.03841,333.6,0.39,0.59,2017-10-07,0840,N,VIIRS,n,1,302.2,3.1
29.47287,77.0473,330.5,0.41,0.45,2017-10-08,0821,N,VIIRS,l,1,303,2.6
30.09528,75.60275,352,0.62,0.71,2017-10-06,0859,N,VIIRS,n,1,300.6,10.1
30.13593,75.64744,335.8,0.52,0.42,2017-10-08,0821,N,VIIRS,n,1,302.7,12.2
30.10715,75.65276,350.7,0.4,0.6,2017-10-12,0846,N,VIIRS,n,1,297.9,7.2
30.132,75.64175,338.6,0.4,0.6,2017-10-12,0846,N,VIIRS,n,1,298.7,4
30.9704,74.64007,342.5,0.58,0.52,2017-10-07,0840,N,VIIRS,n,1,303.7,12
30.99965,74.69759,333.7,0.48,0.4,2017-10-08,0821,N,VIIRS,n,1,304.3,3.9
30.96912,74.64245,333.6,0.39,0.36,2017-10-09,0803,N,VIIRS,n,1,303.8,4
30.96704,74.64584,341.9,0.57,0.43,2017-10-13,0828,N,VIIRS,n,1,304.7,7.5
30.96759,74.64361,340.8,0.38,0.43,2017-10-13,0828,N,VIIRS,n,1,306.3,8.6
30.78968,74.40734,342,0.53,0.67,2017-10-06,0859,N,VIIRS,n,1,299.2,5.9
29.77202,78.04482,334.3,0.57,0.43,2017-10-16,0731,N,VIIRS,n,1,304.6,4.7
30.87825,74.50166,333.9,0.48,0.4,2017-10-15,0750,N,VIIRS,n,1,304,2.8
29.88544,77.81606,333,0.39,0.36,2017-10-15,0750,N,VIIRS,n,1,305.3,2.4
30.19504,77.21171,335.3,0.41,0.45,2017-10-16,0731,N,VIIRS,n,1,305.2,2.6
29.92468,76.97896,335.3,0.45,0.39,2017-10-10,0743,N,VIIRS,n,1,302.7,4.7
29.63109,74.48742,341.3,0.5,0.41,2017-10-15,0750,N,VIIRS,n,1,309.1,18.1
30.52571,74.75964,331.2,0.56,0.51,2017-10-16,0731,N,VIIRS,l,1,302.2,3.1
30.51464,74.72352,333.7,0.39,0.36,2017-10-14,0809,N,VIIRS,l,1,305.1,4
29.90822,76.08591,331.4,0.49,0.41,2017-10-10,0743,N,VIIRS,n,1,300.2,2.9
29.88487,76.10753,333.8,0.41,0.37,2017-10-14,0808,N,VIIRS,l,1,304.3,2.7
29.74391,76.07814,339.7,0.43,0.38,2017-10-15,0750,N,VIIRS,n,1,306.4,2.4
29.8753,76.12336,333.4,0.43,0.38,2017-10-15,0750,N,VIIRS,l,1,305.5,3.5
29.90621,76.11407,330.7,0.48,0.48,2017-10-16,0731,N,VIIRS,n,1,304.1,2.6
29.69664,75.7251,344.6,0.4,0.37,2017-10-14,0808,N,VIIRS,n,1,307,37.6
30.45091,76.27995,338.2,0.68,0.74,2017-10-06,0859,N,VIIRS,n,1,299.9,7.1
30.50359,76.12718,338.2,0.56,0.43,2017-10-08,0821,N,VIIRS,n,1,304.6,9
30.43724,76.33687,341.5,0.47,0.4,2017-10-10,0744,N,VIIRS,n,1,303,5
30.4343,76.2336,367,0.53,0.67,2017-10-12,0706,N,VIIRS,h,1,297.2,12.9
30.44666,76.17367,347.3,0.41,0.37,2017-10-14,0809,N,VIIRS,n,1,309.4,6.7
30.36596,76.17467,347.1,0.42,0.38,2017-10-15,0750,N,VIIRS,n,1,304.8,9.3
30.44032,76.24491,333.5,0.42,0.38,2017-10-15,0750,N,VIIRS,n,1,305.9,2.9
30.44156,76.12744,333.5,0.42,0.38,2017-10-15,0750,N,VIIRS,l,1,306.1,10.3
30.44934,76.28498,342.7,0.46,0.47,2017-10-16,0731,N,VIIRS,n,1,303.2,6.3
30.43729,76.22818,342.2,0.46,0.47,2017-10-16,0731,N,VIIRS,n,1,303.6,7.2
30.49484,76.15659,330.7,0.47,0.47,2017-10-16,0731,N,VIIRS,n,1,304.3,2.1
30.60624,74.77265,334.1,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,303.9,2.6
30.59208,74.63537,341.1,0.56,0.52,2017-10-16,0731,N,VIIRS,n,1,302.6,11.4
29.60455,77.01763,351.1,0.5,0.49,2017-09-11,0827,N,VIIRS,n,1,298.2,9.9
29.6008,77.01539,334.3,0.5,0.49,2017-09-11,0827,N,VIIRS,n,1,300.4,8.2
29.80451,77.0209,335.8,0.43,0.38,2017-09-12,0808,N,VIIRS,n,1,300.4,2.4
29.81754,77.01079,336,0.38,0.36,2017-09-18,0756,N,VIIRS,n,1,299,3.9
29.54988,76.98763,336,0.38,0.36,2017-10-04,0756,N,VIIRS,n,1,303.8,1.6
29.62836,77.06693,331.5,0.53,0.42,2017-10-05,0737,N,VIIRS,l,1,302,3.1
29.79371,77.00599,337.8,0.54,0.42,2017-10-05,0737,N,VIIRS,n,1,305,7.1
29.81139,77.02784,332.7,0.53,0.42,2017-10-05,0737,N,VIIRS,n,1,303.4,2
29.5308,77.03304,332,0.39,0.59,2017-10-07,0840,N,VIIRS,n,1,305.4,1.9
29.53073,77.03336,331.5,0.39,0.59,2017-10-07,0840,N,VIIRS,n,1,305.7,2.1
29.54556,77.03983,332.2,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,301.6,2.1
29.77253,76.99501,334,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,303.8,2.5
29.61136,76.99374,334.6,0.46,0.39,2017-10-10,0743,N,VIIRS,l,1,306.1,12.5
29.7661,77.03374,340.5,0.45,0.39,2017-10-10,0743,N,VIIRS,n,1,310.4,36.9
29.79659,77.03091,329.7,0.49,0.65,2017-10-12,0846,N,VIIRS,n,1,296.6,2.5
29.80762,76.99986,332.8,0.48,0.65,2017-10-12,0846,N,VIIRS,n,1,298,5.2
29.61878,77.01102,336.3,0.5,0.49,2017-10-13,0827,N,VIIRS,n,1,300.8,4.3
29.80666,76.99432,350.2,0.5,0.49,2017-10-13,0827,N,VIIRS,n,1,308.4,30.1
29.62208,77.02558,346.6,0.43,0.38,2017-10-14,0808,N,VIIRS,n,1,308.3,8.9
29.80435,76.99242,338.4,0.43,0.38,2017-10-14,0808,N,VIIRS,l,1,309.8,7.6
29.9455,76.94891,331.1,0.33,0.55,2017-09-20,0718,N,VIIRS,n,1,300.5,2.1
29.95888,76.93764,341.9,0.33,0.55,2017-09-20,0718,N,VIIRS,n,1,299,3
29.94603,76.92786,339.9,0.38,0.59,2017-09-21,0840,N,VIIRS,n,1,293.8,2.9
29.96522,77.0073,342.1,0.43,0.46,2017-09-30,0731,N,VIIRS,n,1,302.9,5.8
29.92498,76.91405,336.6,0.59,0.7,2017-10-01,0853,N,VIIRS,n,1,300.6,4.5
29.95519,76.93842,338.1,0.54,0.42,2017-10-05,0737,N,VIIRS,n,1,305.3,4.6
30.00438,76.81342,338.8,0.54,0.42,2017-10-05,0737,N,VIIRS,n,1,306.1,5.3
30.04925,76.83704,334.8,0.54,0.42,2017-10-05,0737,N,VIIRS,n,1,304.4,3.7
29.86109,76.88245,340.8,0.33,0.55,2017-10-06,0718,N,VIIRS,n,1,302.5,2.8
30.12649,76.811,349.8,0.33,0.55,2017-10-06,0718,N,VIIRS,n,1,304.5,3.8
29.94714,76.82889,330.8,0.38,0.59,2017-10-07,0840,N,VIIRS,n,1,305.1,6.7
30.07704,76.78187,356,0.38,0.59,2017-10-07,0840,N,VIIRS,n,1,303.7,4.4
29.87687,76.92899,334.3,0.4,0.45,2017-10-08,0821,N,VIIRS,n,1,303.1,2.8
29.86523,76.71109,341.8,0.39,0.44,2017-10-08,0821,N,VIIRS,n,1,303.1,4.6
29.97077,76.66463,333,0.39,0.44,2017-10-08,0821,N,VIIRS,n,1,303,1.9
30.06913,76.69676,334.7,0.39,0.44,2017-10-08,0821,N,VIIRS,l,1,305,1.7
30.0125,76.96043,333.3,0.39,0.37,2017-10-09,0802,N,VIIRS,l,1,303.9,3
30.14226,76.99143,333.9,0.4,0.37,2017-10-09,0802,N,VIIRS,n,1,302.7,2.2
29.84903,76.92859,337.2,0.46,0.39,2017-10-10,0743,N,VIIRS,n,1,302.3,4.2
29.91099,76.86019,337.3,0.46,0.39,2017-10-10,0743,N,VIIRS,n,1,301.6,4
29.92179,76.79115,333,0.46,0.39,2017-10-10,0743,N,VIIRS,n,1,302.9,4.6
29.86833,76.73035,339.2,0.49,0.48,2017-10-13,0827,N,VIIRS,n,1,302.1,4.8
29.99815,76.97335,341.2,0.5,0.49,2017-10-13,0827,N,VIIRS,n,1,302.3,3.4
30.00178,76.70775,338.8,0.49,0.48,2017-10-13,0827,N,VIIRS,n,1,303.3,5
29.85041,76.87928,347,0.43,0.38,2017-10-14,0808,N,VIIRS,n,1,306.6,7.2
29.90959,76.81084,336.3,0.43,0.38,2017-10-14,0808,N,VIIRS,n,1,308.1,5.8
29.91308,76.81025,330.4,0.43,0.38,2017-10-14,0808,N,VIIRS,l,1,304.6,5.8
30.04926,76.86204,334.7,0.43,0.38,2017-10-14,0808,N,VIIRS,l,1,306.9,4.6
29.87012,76.79459,341.4,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,305.1,7
29.88536,76.73893,334.8,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,308.5,4
29.92041,76.82264,334.4,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,306.2,2.1
29.94793,76.71352,334.8,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,307.6,3.8
29.93936,76.6629,337.5,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,305,2.2
29.95328,76.7036,340.6,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,308.9,9.1
29.99524,76.9116,346.3,0.4,0.37,2017-10-15,0750,N,VIIRS,n,1,309.9,9.3
29.97915,76.81553,337.8,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,308.5,3.8
29.98604,76.83572,339.8,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,308,3.3
29.9831,76.79729,334.5,0.41,0.37,2017-10-15,0750,N,VIIRS,l,1,307.3,8.8
30.02344,76.74487,335,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,307.4,5.6
30.02274,76.74066,342.5,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,310,5.6
30.03591,76.7987,337.2,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,307.6,2.7
30.02562,76.65256,336.2,0.41,0.37,2017-10-15,0750,N,VIIRS,l,1,309.3,17.4
30.0645,76.82333,335.2,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,308.9,5.4
30.05268,76.69093,332.3,0.41,0.37,2017-10-15,0750,N,VIIRS,l,1,306.2,2.1
30.1271,76.65257,335.1,0.41,0.37,2017-10-15,0750,N,VIIRS,l,1,308.8,2.1
29.88045,76.77242,333.8,0.44,0.46,2017-10-16,0731,N,VIIRS,n,1,304.1,3.5
30.24952,74.90993,314.3,0.63,0.72,2017-09-09,1948,N,VIIRS,n,1,293.3,1.9
30.36733,74.86115,337.7,0.42,0.38,2017-10-03,0815,N,VIIRS,n,1,306.2,5.3
30.27456,74.87727,352.4,0.59,0.53,2017-10-07,0840,N,VIIRS,n,1,306.4,38.1
30.37997,74.91845,347.8,0.55,0.43,2017-10-10,0744,N,VIIRS,n,1,302.3,12.3
30.37971,74.87257,341.2,0.39,0.44,2017-10-13,0828,N,VIIRS,n,1,303.5,2.8
30.44229,74.83935,340.7,0.39,0.44,2017-10-13,0828,N,VIIRS,n,1,302.5,3.7
30.3975,74.82477,335.1,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,304.9,2.7
30.41821,74.84984,335.3,0.39,0.36,2017-10-14,0809,N,VIIRS,n,1,305.1,2.5
30.42586,74.84649,333.5,0.47,0.4,2017-10-15,0750,N,VIIRS,n,1,304.1,6.8
30.44359,74.86765,340.5,0.55,0.51,2017-10-16,0731,N,VIIRS,n,1,302.7,10.6
