latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
24.69173,73.00234,306.3,0.43,0.38,2018-09-03,2054,N,VIIRS,n,1.0NRT,292.9,0.9,N
22.327,82.6845,302.2,0.56,0.68,2018-09-03,2054,N,VIIRS,n,1.0NRT,266.9,0.7,N
23.68065,86.09234,325.5,0.59,0.7,2018-09-04,0630,N,VIIRS,n,1.0NRT,283.7,7,D
9.29324,78.63869,341.9,0.39,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,307.8,4.4,D
9.45028,77.46071,347.6,0.38,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,314.1,6.9,D
9.63043,78.32085,335.2,0.39,0.36,2018-09-04,0806,N,VIIRS,l,1.0NRT,306.4,1.9,D
9.70045,78.26992,336.2,0.39,0.36,2018-09-04,0806,N,VIIRS,l,1.0NRT,306.8,2.2,D
9.86479,78.07893,340.3,0.39,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,305.9,4.4,D
9.85389,77.8502,341.1,0.39,0.36,2018-09-04,0806,N,VIIRS,l,1.0NRT,312,5.5,D
9.84421,77.56185,337.4,0.38,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,306.9,3.1,D
9.84752,77.56135,336.2,0.38,0.36,2018-09-04,0806,N,VIIRS,l,1.0NRT,307,3.1,D
10.70986,78.87558,339.8,0.4,0.37,2018-09-04,0806,N,VIIRS,l,1.0NRT,310.5,7.8,D
10.85609,79.8278,336.4,0.43,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,304.1,5.3,D
11.04126,78.21665,339.8,0.39,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,308.9,6.3,D
10.9248,77.30642,340.9,0.38,0.36,2018-09-04,0806,N,VIIRS,l,1.0NRT,315.5,5.3,D
11.08123,78.23254,345,0.39,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,310.7,9.9,D
11.27261,79.41882,332.8,0.42,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,293.3,2.6,D
11.27206,79.41495,334.5,0.42,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,293.2,2.6,D
11.56069,79.64967,344.8,0.43,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,300.1,8.4,D
11.58814,79.66596,340.4,0.43,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,305.3,26.7,D
11.58756,79.66198,330,0.43,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,299.6,7.5,D
11.41195,77.77972,342.8,0.39,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,306.8,3.8,D
12.09345,79.02264,337.4,0.42,0.37,2018-09-04,0806,N,VIIRS,n,1.0NRT,305.9,2.7,D
12.28352,79.97533,330.3,0.45,0.39,2018-09-04,0806,N,VIIRS,l,1.0NRT,302.3,1.4,D
12.21882,79.40045,340.5,0.43,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,307.8,5.5,D
12.06132,78.15199,340.2,0.39,0.37,2018-09-04,0806,N,VIIRS,l,1.0NRT,312.5,6.6,D
12.11888,77.22234,341,0.38,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,310.3,3.6,D
12.54041,79.97062,344.9,0.46,0.39,2018-09-04,0806,N,VIIRS,n,1.0NRT,304.4,5.6,D
12.89984,79.48264,332.6,0.44,0.38,2018-09-04,0806,N,VIIRS,l,1.0NRT,305.8,4.2,D
13.05658,79.44743,340.6,0.44,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,307.6,5.5,D
12.88035,77.77271,331.7,0.39,0.36,2018-09-04,0806,N,VIIRS,l,1.0NRT,303,2.3,D
13.33501,80.0499,337.2,0.47,0.4,2018-09-04,0806,N,VIIRS,n,1.0NRT,300.9,7.1,D
13.39005,80.28454,338.2,0.48,0.4,2018-09-04,0806,N,VIIRS,n,1.0NRT,301.5,3.2,D
13.32658,77.45296,339.6,0.39,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,310.6,4.9,D
13.94686,80.17056,343.2,0.48,0.4,2018-09-04,0806,N,VIIRS,n,1.0NRT,300,3.9,D
13.84897,79.22899,343.5,0.44,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,302.6,6,D
13.51604,76.93835,334.5,0.38,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,302.6,2.2,D
13.76931,78.49494,341.3,0.41,0.37,2018-09-04,0806,N,VIIRS,n,1.0NRT,306.5,2.3,D
13.90874,77.5558,338.3,0.39,0.36,2018-09-04,0806,N,VIIRS,l,1.0NRT,308.5,4.3,D
14.16127,79.09644,340.2,0.43,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,303.4,5.4,D
14.19371,78.99702,340.1,0.43,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,305.1,3.5,D
14.19775,79.00034,339.5,0.43,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,305.1,3.6,D
14.20124,78.99979,336,0.43,0.38,2018-09-04,0806,N,VIIRS,n,1.0NRT,304.1,3.6,D
14.71459,79.52449,342.5,0.46,0.39,2018-09-04,0806,N,VIIRS,n,1.0NRT,304.4,5.7,D
15.00896,79.34556,336.8,0.45,0.39,2018-09-04,0806,N,VIIRS,n,1.0NRT,303.6,6.2,D
14.90647,77.10184,340,0.39,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,308.7,5.1,D
16.17959,75.50533,334.9,0.39,0.36,2018-09-04,0806,N,VIIRS,n,1.0NRT,304.2,3,D
18.65005,77.6046,330.3,0.42,0.37,2018-09-04,0806,N,VIIRS,n,1.0NRT,296.5,1.4,D
19.47783,79.6613,340.5,0.52,0.42,2018-09-04,0806,N,VIIRS,n,1.0NRT,297,10.1,D
19.47717,79.65628,337.2,0.52,0.42,2018-09-04,0806,N,VIIRS,n,1.0NRT,296.4,10.1,D
19.47528,79.65937,333.7,0.53,0.42,2018-09-04,0812,N,VIIRS,n,1.0NRT,295.2,4.4,D
19.47913,79.65882,350.8,0.53,0.42,2018-09-04,0812,N,VIIRS,n,1.0NRT,298.3,17.3,D
21.10058,72.65318,337.7,0.42,0.37,2018-09-04,0812,N,VIIRS,n,1.0NRT,298.6,6.6,D
21.10678,72.64791,340.4,0.42,0.37,2018-09-04,0812,N,VIIRS,n,1.0NRT,300.5,14.5,D
21.10612,72.64392,334.8,0.42,0.37,2018-09-04,0812,N,VIIRS,l,1.0NRT,299.3,9.8,D
21.10756,72.6313,344.9,0.42,0.37,2018-09-04,0812,N,VIIRS,n,1.0NRT,298.8,16.3,D
22.93307,69.70118,330.9,0.53,0.42,2018-09-04,0812,N,VIIRS,n,1.0NRT,300.8,5.2,D
22.93215,69.69601,334.8,0.53,0.42,2018-09-04,0812,N,VIIRS,n,1.0NRT,300.6,3.5,D
22.92997,69.69896,331.4,0.53,0.42,2018-09-04,0812,N,VIIRS,n,1.0NRT,301,3.8,D
22.93379,69.69817,331.2,0.53,0.42,2018-09-04,0812,N,VIIRS,n,1.0NRT,300.2,5.9,D
27.2644,95.12309,313.8,0.42,0.45,2018-09-04,1854,N,VIIRS,n,1.0NRT,291.1,0.7,N
26.79241,94.6915,305.9,0.44,0.46,2018-09-04,1854,N,VIIRS,n,1.0NRT,290.3,1.2,N
23.69172,87.12104,308.9,0.59,0.7,2018-09-04,1854,N,VIIRS,n,1.0NRT,283.3,1.5,N
23.69344,87.12264,306.8,0.59,0.7,2018-09-04,1900,N,VIIRS,n,1.0NRT,283.3,3,N
23.55322,87.24081,307.9,0.58,0.7,2018-09-04,1900,N,VIIRS,n,1.0NRT,282.1,2.1,N
23.55357,87.24042,310.8,0.58,0.7,2018-09-04,1900,N,VIIRS,n,1.0NRT,282,2.9,N
17.9547,80.8036,309.1,0.52,0.5,2018-09-04,2042,N,VIIRS,n,1.0NRT,287.7,1,N
17.94918,80.80754,306.8,0.52,0.5,2018-09-04,2042,N,VIIRS,n,1.0NRT,287.7,1.9,N
19.01276,72.90668,303.7,0.39,0.36,2018-09-04,2042,N,VIIRS,n,1.0NRT,291.8,2,N
18.69104,73.04173,319,0.39,0.36,2018-09-04,2042,N,VIIRS,n,1.0NRT,291.7,2.4,N
18.68608,73.0296,314.1,0.39,0.36,2018-09-04,2042,N,VIIRS,n,1.0NRT,292,1.8,N
18.68552,73.03326,309.9,0.39,0.36,2018-09-04,2042,N,VIIRS,n,1.0NRT,291.9,1.8,N
18.68496,73.03693,314.1,0.39,0.36,2018-09-04,2042,N,VIIRS,n,1.0NRT,292.7,2.2,N
15.22651,76.76392,304.1,0.5,0.41,2018-09-04,2042,N,VIIRS,n,1.0NRT,264.2,1.4,N
15.16978,76.66618,311.8,0.49,0.4,2018-09-04,2042,N,VIIRS,n,1.0NRT,267.7,2.4,N
13.75165,77.39735,305.4,0.56,0.43,2018-09-04,2042,N,VIIRS,n,1.0NRT,285.7,0.9,N
10.55864,77.39076,297.6,0.42,0.45,2018-09-04,2042,N,VIIRS,n,1.0NRT,283.3,0.3,N
9.69628,77.59093,301.6,0.45,0.47,2018-09-04,2042,N,VIIRS,n,1.0NRT,284.8,0.5,N
9.69194,77.59058,324.7,0.45,0.47,2018-09-04,2042,N,VIIRS,n,1.0NRT,285.8,2.9,N
9.66656,77.46088,301.8,0.44,0.46,2018-09-04,2042,N,VIIRS,n,1.0NRT,285.9,0.9,N
9.66583,77.465,301.9,0.44,0.46,2018-09-04,2042,N,VIIRS,n,1.0NRT,285.7,0.8,N
9.66239,77.45979,304.8,0.44,0.46,2018-09-04,2042,N,VIIRS,n,1.0NRT,284.8,0.8,N
9.65185,77.44549,301.2,0.44,0.46,2018-09-04,2042,N,VIIRS,n,1.0NRT,283.8,0.8,N
9.65263,77.44727,306.4,0.44,0.46,2018-09-04,2042,N,VIIRS,n,1.0NRT,284.2,0.6,N
29.90825,74.94809,303.9,0.4,0.37,2018-09-04,2036,N,VIIRS,n,1.0NRT,286.1,0.8,N
26.29713,74.12589,298.9,0.4,0.37,2018-09-04,2036,N,VIIRS,n,1.0NRT,275.7,0.6,N
23.79506,86.232,295.1,0.44,0.62,2018-09-04,2036,N,VIIRS,n,1.0NRT,283.9,1.7,N
23.79406,86.23628,296.5,0.44,0.62,2018-09-04,2036,N,VIIRS,n,1.0NRT,282.9,1.7,N
24.9329,74.63412,303.6,0.39,0.36,2018-09-04,2036,N,VIIRS,n,1.0NRT,285.4,1.1,N
22.05308,88.12216,308.9,0.62,0.71,2018-09-04,2036,N,VIIRS,n,1.0NRT,280.8,3.6,N
24.76458,74.60826,307.6,0.39,0.36,2018-09-04,2036,N,VIIRS,n,1.0NRT,287,1,N
22.05383,88.12548,312.9,0.62,0.71,2018-09-04,2036,N,VIIRS,n,1.0NRT,281.3,3.1,N
22.05178,88.10559,303.3,0.62,0.71,2018-09-04,2036,N,VIIRS,n,1.0NRT,280.6,2.1,N
24.6892,73.00385,304.7,0.42,0.37,2018-09-04,2036,N,VIIRS,n,1.0NRT,292.5,1,N
22.96952,72.55666,307.1,0.42,0.37,2018-09-04,2036,N,VIIRS,n,1.0NRT,292.3,0.9,N
21.18506,81.38581,312,0.49,0.49,2018-09-04,2036,N,VIIRS,n,1.0NRT,288.2,2.6,N
21.18662,81.38795,305,0.49,0.49,2018-09-04,2036,N,VIIRS,n,1.0NRT,288.5,1.6,N
21.18219,81.38692,320.7,0.49,0.49,2018-09-04,2036,N,VIIRS,n,1.0NRT,288.6,3.6,N
20.86618,79.29754,314.8,0.56,0.43,2018-09-04,2036,N,VIIRS,n,1.0NRT,290.2,1.3,N
20.85934,79.29051,304.9,0.56,0.43,2018-09-04,2036,N,VIIRS,n,1.0NRT,290,1.5,N
22.41548,69.03837,313.6,0.4,0.44,2018-09-04,2036,N,VIIRS,n,1.0NRT,293.5,1.9,N
22.4167,69.04017,315.1,0.4,0.44,2018-09-04,2036,N,VIIRS,n,1.0NRT,294,1.8,N
20.69801,78.63915,305.8,0.52,0.42,2018-09-04,2036,N,VIIRS,n,1.0NRT,289.8,0.7,N
21.10592,72.64716,307.5,0.4,0.37,2018-09-04,2036,N,VIIRS,n,1.0NRT,290.2,1.5,N
8.7475,77.71318,336.3,0.57,0.43,2018-09-05,0748,N,VIIRS,l,1.0NRT,308.8,4.8,D
8.89604,77.32475,330.6,0.4,0.44,2018-09-05,0748,N,VIIRS,l,1.0NRT,304.3,3.5,D
9.46239,78.7435,339.1,0.48,0.4,2018-09-05,0748,N,VIIRS,l,1.0NRT,306.7,5.3,D
9.72904,78.07757,343.8,0.52,0.42,2018-09-05,0748,N,VIIRS,n,1.0NRT,308.2,9.3,D
9.64844,77.44824,333.1,0.57,0.43,2018-09-05,0748,N,VIIRS,l,1.0NRT,307.7,4.1,D
9.81337,78.0264,338,0.52,0.42,2018-09-05,0748,N,VIIRS,n,1.0NRT,309.3,3.9,D
9.84826,78.142,333.7,0.52,0.41,2018-09-05,0748,N,VIIRS,l,1.0NRT,307.4,2.5,D
10.27318,78.95496,339.3,0.46,0.39,2018-09-05,0748,N,VIIRS,n,1.0NRT,304.7,5,D
10.53765,78.93024,331.4,0.46,0.39,2018-09-05,0748,N,VIIRS,l,1.0NRT,303.6,1.2,D
10.69143,78.24074,338.7,0.5,0.41,2018-09-05,0748,N,VIIRS,l,1.0NRT,311.5,8,D
11.50645,78.95951,335.2,0.45,0.39,2018-09-05,0748,N,VIIRS,l,1.0NRT,301.5,4.2,D
11.18066,76.95225,330.6,0.39,0.44,2018-09-05,0748,N,VIIRS,l,1.0NRT,304.6,2.7,D
11.42885,78.03931,340,0.5,0.41,2018-09-05,0748,N,VIIRS,n,1.0NRT,308.3,3.1,D
11.70183,79.02902,338.8,0.44,0.39,2018-09-05,0748,N,VIIRS,l,1.0NRT,309.2,4.5,D
12.76542,78.41312,334.5,0.46,0.39,2018-09-05,0748,N,VIIRS,n,1.0NRT,300.3,3.8,D
21.10659,72.64468,342.6,0.48,0.48,2018-09-05,0748,N,VIIRS,n,1.0NRT,298.6,13.9,D
21.10824,72.62978,331.3,0.49,0.48,2018-09-05,0748,N,VIIRS,n,1.0NRT,296.1,8.8,D
15.17805,77.103,312.5,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,292.2,1.1,N
15.302,76.22186,301.8,0.4,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,289.7,0.5,N
15.02479,78.01394,305.9,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,292.7,0.6,N
15.02148,78.01339,308.7,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,292.9,1,N
15.18532,76.63923,316.2,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,292.3,1.3,N
15.18477,76.64286,306.3,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,292.3,0.9,N
15.17976,76.65321,303.6,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,291.8,1.1,N
15.17587,76.6563,331.4,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,295.2,2.4,N
15.17532,76.65992,323.1,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,293,2.4,N
15.17643,76.65267,311,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,292.5,1.1,N
15.17476,76.66354,304.9,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,291.4,0.7,N
15.17309,76.65212,312.1,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,292.9,1.3,N
15.16642,76.67336,308.5,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,291.3,1.6,N
15.17344,76.37932,307.7,0.4,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,290.9,0.8,N
15.17009,76.37878,305.2,0.4,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,290.8,0.8,N
14.87288,78.05525,329.7,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,292.8,3.6,N
13.85718,79.23064,311.1,0.41,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,290.8,0.9,N
13.85184,79.24161,307.8,0.41,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,290.9,1.4,N
13.84912,79.23694,317.7,0.41,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,290.7,1.4,N
13.84846,79.24086,315.3,0.41,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,290.7,1.4,N
13.8478,79.2448,315.1,0.41,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,292,1.6,N
14.2313,76.53201,304.9,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,287.9,0.9,N
13.44727,77.92349,296,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,272.7,0.2,N
13.24995,77.63168,295.4,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,269.5,0.4,N
11.85209,79.52161,303.5,0.44,0.38,2018-09-05,2024,N,VIIRS,n,1.0NRT,289,0.5,N
11.81543,77.91903,311.2,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,285.7,0.9,N
11.81151,77.92207,303.6,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,285.9,1.2,N
11.80759,77.92512,300.8,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,283.8,1,N
11.49209,77.69393,306.9,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,274,0.8,N
11.13209,77.70481,308.2,0.39,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,287,1,N
9.97817,76.37715,307.5,0.38,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,293.9,1.2,N
9.96934,76.36856,316,0.38,0.36,2018-09-05,2024,N,VIIRS,n,1.0NRT,291.4,1.5,N
9.70852,77.60539,302,0.4,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,289,1.2,N
9.70455,77.6087,318.5,0.4,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,290.3,1.2,N
9.70238,77.60078,346.6,0.4,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,293.2,4.2,N
9.699,77.60039,316.3,0.4,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,289.2,4.2,N
8.72028,77.49169,312.1,0.4,0.37,2018-09-05,2024,N,VIIRS,n,1.0NRT,275.5,0.7,N
28.65525,76.98322,305,0.48,0.4,2018-09-05,2018,N,VIIRS,n,1.0NRT,286.2,1.4,N
26.27133,74.1889,305,0.42,0.45,2018-09-05,2018,N,VIIRS,n,1.0NRT,292.4,1.3,N
23.69374,87.10445,303,0.51,0.49,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.1,1.6,N
23.73169,86.75381,305.3,0.48,0.48,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.4,2.9,N
23.80501,86.32312,308.1,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.7,1.7,N
23.79969,86.3496,312,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.8,1.3,N
23.80075,86.32211,320,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.1,1.7,N
23.79988,86.32645,308,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.2,1.7,N
23.7963,86.34419,305.9,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.2,2.2,N
23.79542,86.3486,306.4,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290,1.3,N
23.78224,86.39177,324.6,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.8,2.8,N
23.78133,86.39626,328,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.3,2.8,N
23.79115,86.3476,305.7,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.9,1.1,N
23.77795,86.39077,323.6,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.6,2.8,N
23.77705,86.39527,313.5,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.8,2.8,N
23.77366,86.3898,321.9,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,291.2,2.2,N
23.78884,86.31474,313.5,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.6,3.3,N
23.78439,86.33678,314.7,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.9,1.8,N
23.7835,86.34119,312.8,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.3,1.8,N
23.77276,86.39428,309.1,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.7,2.2,N
23.78724,86.30054,314.5,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290,2.1,N
23.78635,86.30496,318.5,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.7,2.1,N
23.77922,86.3402,308.5,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290,1.8,N
23.77834,86.3446,311.7,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290,1.8,N
23.76938,86.38882,319.7,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.3,2.2,N
23.75899,86.39575,304.8,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.8,2.1,N
23.75448,86.41793,310.6,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.9,2.2,N
23.75381,86.39919,305.3,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.8,1.3,N
23.75019,86.41692,309.5,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290,1.5,N
23.74927,86.42142,307.4,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.1,1.7,N
23.73794,86.43285,305.6,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.7,1.9,N
23.72751,86.43977,309.7,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.3,2.2,N
23.56138,87.23814,307.1,0.52,0.5,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.1,2.9,N
23.72321,86.43877,321,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.4,2.2,N
23.72229,86.44324,307.9,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.1,2.6,N
23.72598,86.44072,316.7,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.3,2.2,N
23.72168,86.4397,316.6,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290.2,2.2,N
23.56083,87.24036,311,0.52,0.5,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.3,2.9,N
23.61881,86.86211,299.2,0.49,0.49,2018-09-05,2018,N,VIIRS,n,1.0NRT,288.9,2.5,N
23.76568,86.03823,305,0.44,0.46,2018-09-05,2018,N,VIIRS,n,1.0NRT,288.3,1.9,N
23.51626,87.27199,304.5,0.52,0.5,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.5,2.8,N
23.68676,86.38936,311,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,290,2.5,N
23.65782,86.44356,307.4,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.4,1.5,N
23.70173,86.07226,308.5,0.44,0.46,2018-09-05,2018,N,VIIRS,n,1.0NRT,286.3,1.8,N
23.6337,86.29742,304.6,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.4,1.2,N
24.76433,74.6095,306.9,0.38,0.44,2018-09-05,2018,N,VIIRS,n,1.0NRT,291.8,0.9,N
22.85839,86.0566,301.1,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,282.6,1.5,N
22.78929,86.1983,307.1,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,287.4,3.1,N
22.78839,86.20273,303.3,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,287.2,3.1,N
22.80247,86.08961,309.9,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,288.6,2.4,N
22.78836,86.20082,310.1,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,287.7,2.5,N
22.80081,86.09187,312.1,0.46,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,287.9,3,N
22.59275,85.90571,303.8,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,289,2.4,N
22.58851,85.90469,306.9,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,289.3,2.4,N
22.13037,85.41666,304.2,0.43,0.46,2018-09-05,2018,N,VIIRS,n,1.0NRT,282.1,1.2,N
22.93044,69.69716,304.2,0.37,0.58,2018-09-05,2018,N,VIIRS,n,1.0NRT,293.1,1.3,N
21.15548,72.73471,308.9,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,292.4,1.4,N
21.1089,72.6313,326.3,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,292.9,4.9,N
21.10732,72.64451,339,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,294.2,5.6,N
21.1068,72.6489,313.8,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,293.3,5.6,N
21.10299,72.64391,317.1,0.45,0.47,2018-09-05,2018,N,VIIRS,n,1.0NRT,292,5.6,N
17.30223,77.43502,302.1,0.39,0.36,2018-09-05,2018,N,VIIRS,n,1.0NRT,286,0.5,N
16.48543,81.38181,305.6,0.47,0.4,2018-09-05,2018,N,VIIRS,n,1.0NRT,283.4,1.2,N
9.2333,78.05838,331.9,0.36,0.57,2018-09-06,0730,N,VIIRS,n,1.0NRT,293.7,1.7,D
9.59053,78.78093,341,0.63,0.54,2018-09-06,0730,N,VIIRS,n,1.0NRT,307.2,4.6,D
9.6648,78.50969,339.7,0.33,0.55,2018-09-06,0730,N,VIIRS,n,1.0NRT,299,2.2,D
9.61775,77.3774,367,0.39,0.6,2018-09-06,0730,N,VIIRS,h,1.0NRT,291.6,14.7,D
9.61726,77.37474,331.5,0.4,0.6,2018-09-06,0730,N,VIIRS,n,1.0NRT,286.1,6.2,D
9.61736,77.3765,367,0.39,0.6,2018-09-06,0730,N,VIIRS,h,1.0NRT,292.1,14.8,D
9.87004,77.6759,342.1,0.37,0.58,2018-09-06,0730,N,VIIRS,n,1.0NRT,300.9,2.4,D
10.11296,78.83321,341,0.62,0.54,2018-09-06,0730,N,VIIRS,n,1.0NRT,300.3,4.6,D
10.11352,78.8321,343.8,0.62,0.54,2018-09-06,0730,N,VIIRS,n,1.0NRT,301.6,5.4,D
10.62953,79.51633,330.2,0.54,0.51,2018-09-06,0730,N,VIIRS,l,1.0NRT,300.6,4.8,D
10.76941,78.65343,330.8,0.62,0.54,2018-09-06,0730,N,VIIRS,n,1.0NRT,299.1,2.4,D
11.03454,77.65729,336.6,0.36,0.57,2018-09-06,0730,N,VIIRS,n,1.0NRT,299.7,1.6,D
11.12379,77.00784,329.3,0.39,0.59,2018-09-06,0730,N,VIIRS,n,1.0NRT,295.7,2.6,D
12.65004,76.76395,329.6,0.38,0.59,2018-09-06,0730,N,VIIRS,n,1.0NRT,271.7,3.5,D
13.19566,76.18527,333.1,0.41,0.6,2018-09-06,0730,N,VIIRS,n,1.0NRT,284.1,3.1,D
13.86124,79.23317,336.1,0.5,0.49,2018-09-06,0730,N,VIIRS,n,1.0NRT,280.3,3.5,D
13.8604,79.22864,331.1,0.5,0.49,2018-09-06,0730,N,VIIRS,n,1.0NRT,280.3,3.6,D
